2025-10-14 14:28:22 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-11-25 10:25:09 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-11-25 10:25:09 [main] INFO  com.ruoyi.RuoYiApplication - Starting RuoYiApplication using Java 17.0.12 with PID 16736 (C:\Users\ADMIN\Desktop\ai\AIShuZiTouZi\backend\ruoyi-admin-wms\target\classes started by ADMIN in C:\Users\ADMIN\Desktop\ai\AIShuZiTouZi\backend)
2025-11-25 10:25:09 [main] INFO  com.ruoyi.RuoYiApplication - The following 1 profile is active: "dev"
2025-11-25 10:25:14 [main] INFO  c.r.common.redis.config.RedisConfig - 初始化 redis 配置
2025-11-25 10:25:15 [main] INFO  org.redisson.Version - Redisson 3.29.0
2025-11-25 10:25:15 [redisson-netty-1-5] INFO  o.r.connection.ConnectionsHolder - 1 connections initialized for 127.0.0.1/127.0.0.1:6379
2025-11-25 10:25:15 [redisson-netty-1-3] INFO  o.r.connection.ConnectionsHolder - 8 connections initialized for 127.0.0.1/127.0.0.1:6379
2025-11-25 10:25:18 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2025-11-25 10:25:18 [main] INFO  c.r.common.json.config.JacksonConfig - 初始化 jackson 配置
2025-11-25 10:25:20 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2025-11-25 10:25:20 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2025-11-25 10:25:20 [main] INFO  com.zaxxer.hikari.pool.HikariPool - master - Added connection com.mysql.cj.jdbc.ConnectionImpl@a0bdbe2
2025-11-25 10:25:20 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2025-11-25 10:25:20 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2025-11-25 10:25:20 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [1] datasource,primary datasource named [master]
2025-11-25 10:25:24 [main] INFO  io.undertow - starting server: Undertow - 2.3.13.Final
2025-11-25 10:25:25 [main] INFO  org.xnio - XNIO version 3.8.8.Final
2025-11-25 10:25:25 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.8.Final
2025-11-25 10:25:25 [main] INFO  org.jboss.threads - JBoss Threads version 3.5.0.Final
2025-11-25 10:25:25 [main] INFO  com.ruoyi.RuoYiApplication - Started RuoYiApplication in 25.767 seconds (process running for 26.968)
2025-11-25 10:25:25 [main] INFO  p6spy - 2025-11-25 10:25:25|41|statement|connection 0|url jdbc:mysql://127.0.0.1:3306/studyr3q1?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|SELECT  oss_config_id,config_key,access_key,secret_key,bucket_name,prefix,endpoint,domain,is_https,region,status,ext1,remark,access_policy,create_by,create_time,update_by,update_time  FROM sys_oss_config|SELECT  oss_config_id,config_key,access_key,secret_key,bucket_name,prefix,endpoint,domain,is_https,region,status,ext1,remark,access_policy,create_by,create_time,update_by,update_time  FROM sys_oss_config
2025-11-25 10:25:26 [main] INFO  c.r.s.runner.SystemApplicationRunner - 初始化OSS配置成功
2025-11-25 10:25:26 [main] INFO  p6spy - 2025-11-25 10:25:26|4|statement|connection 1|url jdbc:mysql://127.0.0.1:3306/studyr3q1?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|SELECT  config_id,config_name,config_key,config_value,config_type,remark,create_by,create_time,update_by,update_time  FROM sys_config           ORDER BY config_id ASC|SELECT  config_id,config_name,config_key,config_value,config_type,remark,create_by,create_time,update_by,update_time  FROM sys_config           ORDER BY config_id ASC
2025-11-25 10:25:26 [main] INFO  c.r.s.runner.SystemApplicationRunner - 加载参数缓存数据成功
2025-11-25 10:25:26 [main] INFO  p6spy - 2025-11-25 10:25:26|7|statement|connection 2|url jdbc:mysql://127.0.0.1:3306/studyr3q1?useUnicode=true&characterEncoding=utf8&zeroDateTimeBehavior=convertToNull&useSSL=true&serverTimezone=GMT%2B8&autoReconnect=true&rewriteBatchedStatements=true|SELECT  dict_code,dict_sort,dict_label,dict_value,dict_type,css_class,list_class,is_default,status,remark,create_by,create_time,update_by,update_time  FROM sys_dict_data      WHERE  (status = ?)|SELECT  dict_code,dict_sort,dict_label,dict_value,dict_type,css_class,list_class,is_default,status,remark,create_by,create_time,update_by,update_time  FROM sys_dict_data      WHERE  (status = '1')
2025-11-25 10:25:26 [main] INFO  c.r.s.runner.SystemApplicationRunner - 加载字典缓存数据成功
2025-11-25 10:25:26 [main] INFO  c.r.common.redis.config.RedisConfig - 初始化 redis 配置
2025-11-25 10:25:26 [main] INFO  org.redisson.Version - Redisson 3.29.0
2025-11-25 10:25:27 [redisson-netty-1-4] INFO  o.r.connection.ConnectionsHolder - 1 connections initialized for 127.0.0.1/127.0.0.1:6379
2025-11-25 10:25:27 [redisson-netty-1-3] INFO  o.r.connection.ConnectionsHolder - 8 connections initialized for 127.0.0.1/127.0.0.1:6379
2025-11-25 10:25:28 [main] INFO  c.r.common.json.config.JacksonConfig - 初始化 jackson 配置
2025-11-25 10:25:30 [main] INFO  io.undertow - starting server: Undertow - 2.3.13.Final
2025-11-25 10:25:30 [main] INFO  org.xnio - XNIO version 3.8.8.Final
2025-11-25 10:25:30 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.8.Final
2025-11-25 10:25:30 [main] INFO  org.jboss.threads - JBoss Threads version 3.5.0.Final
2025-11-25 10:25:31 [main] INFO  io.undertow - stopping server: Undertow - 2.3.13.Final
2025-11-25 10:25:31 [main] INFO  c.r.c.core.config.ThreadPoolConfig - ====关闭后台任务任务线程池====
2025-11-25 10:25:31 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2025-11-25 10:25:31 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown initiated...
2025-11-25 10:25:31 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown completed.
2025-11-25 10:25:31 [main] INFO  c.b.d.d.d.DefaultDataSourceDestroyer - dynamic-datasource close the datasource named [master] success,
2025-11-25 10:25:31 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2025-11-25 10:25:33 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-11-25 10:25:33 [main] INFO  com.ruoyi.RuoYiApplication - Starting RuoYiApplication using Java 17.0.12 with PID 20444 (C:\Users\ADMIN\Desktop\ai\AIShuZiTouZi\backend\ruoyi-admin-wms\target\classes started by ADMIN in C:\Users\ADMIN\Desktop\ai\AIShuZiTouZi\backend)
2025-11-25 10:25:33 [main] INFO  com.ruoyi.RuoYiApplication - The following 1 profile is active: "dev"
2025-11-25 10:25:37 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2025-11-25 10:25:38 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2025-11-25 10:25:38 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2025-11-25 10:25:39 [main] INFO  com.zaxxer.hikari.pool.HikariPool - master - Added connection com.mysql.cj.jdbc.ConnectionImpl@575fe6da
2025-11-25 10:25:39 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2025-11-25 10:25:39 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2025-11-25 10:25:39 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [1] datasource,primary datasource named [master]
2025-11-25 10:25:40 [main] INFO  com.ruoyi.RuoYiApplication - Starting RuoYiApplication using Java 17.0.12 with PID 11320 (C:\Users\ADMIN\Desktop\ai\AIShuZiTouZi\backend\ruoyi-admin-wms\target\classes started by ADMIN in C:\Users\ADMIN\Desktop\ai\AIShuZiTouZi\backend)
2025-11-25 10:25:40 [main] INFO  com.ruoyi.RuoYiApplication - The following 1 profile is active: "dev"
2025-11-25 10:25:40 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-11-25 10:25:43 [main] INFO  c.r.common.redis.config.RedisConfig - 初始化 redis 配置
2025-11-25 10:25:44 [main] INFO  org.redisson.Version - Redisson 3.29.0
2025-11-25 10:25:44 [redisson-netty-1-6] INFO  o.r.connection.ConnectionsHolder - 1 connections initialized for 127.0.0.1/127.0.0.1:6379
2025-11-25 10:25:44 [redisson-netty-1-3] INFO  o.r.connection.ConnectionsHolder - 8 connections initialized for 127.0.0.1/127.0.0.1:6379
2025-11-25 10:25:46 [main] INFO  c.r.common.json.config.JacksonConfig - 初始化 jackson 配置
2025-11-25 10:25:49 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2025-11-25 10:25:50 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2025-11-25 10:25:50 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2025-11-25 10:25:51 [main] INFO  io.undertow - starting server: Undertow - 2.3.13.Final
2025-11-25 10:25:51 [main] INFO  org.xnio - XNIO version 3.8.8.Final
2025-11-25 10:25:51 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.8.Final
2025-11-25 10:25:51 [main] INFO  org.jboss.threads - JBoss Threads version 3.5.0.Final
2025-11-25 10:25:51 [main] INFO  com.zaxxer.hikari.pool.HikariPool - master - Added connection com.mysql.cj.jdbc.ConnectionImpl@5f81507a
2025-11-25 10:25:51 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2025-11-25 10:25:51 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2025-11-25 10:25:51 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [1] datasource,primary datasource named [master]
2025-11-25 10:25:51 [main] INFO  io.undertow - stopping server: Undertow - 2.3.13.Final
2025-11-25 10:25:51 [main] INFO  c.r.c.core.config.ThreadPoolConfig - ====关闭后台任务任务线程池====
2025-11-25 10:25:51 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2025-11-25 10:25:51 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown initiated...
2025-11-25 10:25:51 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown completed.
2025-11-25 10:25:51 [main] INFO  c.b.d.d.d.DefaultDataSourceDestroyer - dynamic-datasource close the datasource named [master] success,
2025-11-25 10:25:51 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2025-11-25 10:25:54 [main] INFO  c.r.common.redis.config.RedisConfig - 初始化 redis 配置
2025-11-25 10:25:54 [main] INFO  org.redisson.Version - Redisson 3.29.0
2025-11-25 10:25:55 [redisson-netty-1-4] INFO  o.r.connection.ConnectionsHolder - 1 connections initialized for 127.0.0.1/127.0.0.1:6379
2025-11-25 10:25:55 [redisson-netty-1-3] INFO  o.r.connection.ConnectionsHolder - 8 connections initialized for 127.0.0.1/127.0.0.1:6379
2025-11-25 10:25:56 [main] INFO  c.r.common.json.config.JacksonConfig - 初始化 jackson 配置
2025-11-25 10:25:59 [main] INFO  io.undertow - starting server: Undertow - 2.3.13.Final
2025-11-25 10:25:59 [main] INFO  org.xnio - XNIO version 3.8.8.Final
2025-11-25 10:25:59 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.8.Final
2025-11-25 10:25:59 [main] INFO  org.jboss.threads - JBoss Threads version 3.5.0.Final
2025-11-25 10:25:59 [main] INFO  io.undertow - stopping server: Undertow - 2.3.13.Final
2025-11-25 10:25:59 [main] INFO  c.r.c.core.config.ThreadPoolConfig - ====关闭后台任务任务线程池====
2025-11-25 10:25:59 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2025-11-25 10:25:59 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown initiated...
2025-11-25 10:25:59 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown completed.
2025-11-25 10:25:59 [main] INFO  c.b.d.d.d.DefaultDataSourceDestroyer - dynamic-datasource close the datasource named [master] success,
2025-11-25 10:25:59 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2025-11-25 10:25:59 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-11-25 10:25:59 [main] INFO  com.ruoyi.RuoYiApplication - Starting RuoYiApplication using Java 17.0.12 with PID 1252 (C:\Users\ADMIN\Desktop\ai\AIShuZiTouZi\backend\ruoyi-admin-wms\target\classes started by ADMIN in C:\Users\ADMIN\Desktop\ai\AIShuZiTouZi\backend)
2025-11-25 10:25:59 [main] INFO  com.ruoyi.RuoYiApplication - The following 1 profile is active: "dev"
2025-11-25 10:26:04 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2025-11-25 10:26:04 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2025-11-25 10:26:04 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2025-11-25 10:26:05 [main] INFO  com.zaxxer.hikari.pool.HikariPool - master - Added connection com.mysql.cj.jdbc.ConnectionImpl@575fe6da
2025-11-25 10:26:05 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2025-11-25 10:26:05 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2025-11-25 10:26:05 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [1] datasource,primary datasource named [master]
2025-11-25 10:26:08 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-11-25 10:26:08 [main] INFO  com.ruoyi.RuoYiApplication - Starting RuoYiApplication using Java 17.0.12 with PID 19004 (C:\Users\ADMIN\Desktop\ai\AIShuZiTouZi\backend\ruoyi-admin-wms\target\classes started by ADMIN in C:\Users\ADMIN\Desktop\ai\AIShuZiTouZi\backend)
2025-11-25 10:26:08 [main] INFO  com.ruoyi.RuoYiApplication - The following 1 profile is active: "dev"
2025-11-25 10:26:08 [main] INFO  c.r.common.redis.config.RedisConfig - 初始化 redis 配置
2025-11-25 10:26:09 [main] INFO  org.redisson.Version - Redisson 3.29.0
2025-11-25 10:26:09 [redisson-netty-1-4] INFO  o.r.connection.ConnectionsHolder - 1 connections initialized for 127.0.0.1/127.0.0.1:6379
2025-11-25 10:26:09 [redisson-netty-1-3] INFO  o.r.connection.ConnectionsHolder - 8 connections initialized for 127.0.0.1/127.0.0.1:6379
2025-11-25 10:26:11 [main] INFO  c.r.common.json.config.JacksonConfig - 初始化 jackson 配置
2025-11-25 10:26:15 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2025-11-25 10:26:16 [main] INFO  io.undertow - starting server: Undertow - 2.3.13.Final
2025-11-25 10:26:16 [main] INFO  org.xnio - XNIO version 3.8.8.Final
2025-11-25 10:26:16 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.8.Final
2025-11-25 10:26:16 [main] INFO  org.jboss.threads - JBoss Threads version 3.5.0.Final
2025-11-25 10:26:16 [main] INFO  io.undertow - stopping server: Undertow - 2.3.13.Final
2025-11-25 10:26:16 [main] INFO  c.r.c.core.config.ThreadPoolConfig - ====关闭后台任务任务线程池====
2025-11-25 10:26:16 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2025-11-25 10:26:16 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown initiated...
2025-11-25 10:26:16 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown completed.
2025-11-25 10:26:16 [main] INFO  c.b.d.d.d.DefaultDataSourceDestroyer - dynamic-datasource close the datasource named [master] success,
2025-11-25 10:26:16 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2025-11-25 10:26:16 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2025-11-25 10:26:16 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2025-11-25 10:26:16 [main] INFO  com.zaxxer.hikari.pool.HikariPool - master - Added connection com.mysql.cj.jdbc.ConnectionImpl@4cd6f08b
2025-11-25 10:26:16 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2025-11-25 10:26:16 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2025-11-25 10:26:16 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [1] datasource,primary datasource named [master]
2025-11-25 10:26:19 [main] INFO  c.r.common.redis.config.RedisConfig - 初始化 redis 配置
2025-11-25 10:26:19 [main] INFO  org.redisson.Version - Redisson 3.29.0
2025-11-25 10:26:20 [redisson-netty-1-5] INFO  o.r.connection.ConnectionsHolder - 1 connections initialized for 127.0.0.1/127.0.0.1:6379
2025-11-25 10:26:20 [redisson-netty-1-3] INFO  o.r.connection.ConnectionsHolder - 8 connections initialized for 127.0.0.1/127.0.0.1:6379
2025-11-25 10:26:21 [main] INFO  c.r.common.json.config.JacksonConfig - 初始化 jackson 配置
2025-11-25 10:26:23 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-11-25 10:26:23 [main] INFO  com.ruoyi.RuoYiApplication - Starting RuoYiApplication using Java 17.0.12 with PID 19252 (C:\Users\ADMIN\Desktop\ai\AIShuZiTouZi\backend\ruoyi-admin-wms\target\classes started by ADMIN in C:\Users\ADMIN\Desktop\ai\AIShuZiTouZi\backend)
2025-11-25 10:26:23 [main] INFO  com.ruoyi.RuoYiApplication - The following 1 profile is active: "dev"
2025-11-25 10:26:24 [main] INFO  io.undertow - starting server: Undertow - 2.3.13.Final
2025-11-25 10:26:24 [main] INFO  org.xnio - XNIO version 3.8.8.Final
2025-11-25 10:26:24 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.8.Final
2025-11-25 10:26:24 [main] INFO  org.jboss.threads - JBoss Threads version 3.5.0.Final
2025-11-25 10:26:24 [main] INFO  io.undertow - stopping server: Undertow - 2.3.13.Final
2025-11-25 10:26:24 [main] INFO  c.r.c.core.config.ThreadPoolConfig - ====关闭后台任务任务线程池====
2025-11-25 10:26:25 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2025-11-25 10:26:25 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown initiated...
2025-11-25 10:26:25 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown completed.
2025-11-25 10:26:25 [main] INFO  c.b.d.d.d.DefaultDataSourceDestroyer - dynamic-datasource close the datasource named [master] success,
2025-11-25 10:26:25 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2025-11-25 10:26:29 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2025-11-25 10:26:30 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2025-11-25 10:26:30 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2025-11-25 10:26:30 [main] INFO  com.zaxxer.hikari.pool.HikariPool - master - Added connection com.mysql.cj.jdbc.ConnectionImpl@34f8ce89
2025-11-25 10:26:30 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2025-11-25 10:26:30 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2025-11-25 10:26:30 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [1] datasource,primary datasource named [master]
2025-11-25 10:26:32 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-11-25 10:26:32 [main] INFO  com.ruoyi.RuoYiApplication - Starting RuoYiApplication using Java 17.0.12 with PID 15184 (C:\Users\ADMIN\Desktop\ai\AIShuZiTouZi\backend\ruoyi-admin-wms\target\classes started by ADMIN in C:\Users\ADMIN\Desktop\ai\AIShuZiTouZi\backend)
2025-11-25 10:26:32 [main] INFO  com.ruoyi.RuoYiApplication - The following 1 profile is active: "dev"
2025-11-25 10:26:35 [main] INFO  c.r.common.redis.config.RedisConfig - 初始化 redis 配置
2025-11-25 10:26:35 [main] INFO  org.redisson.Version - Redisson 3.29.0
2025-11-25 10:26:35 [redisson-netty-1-5] INFO  o.r.connection.ConnectionsHolder - 1 connections initialized for 127.0.0.1/127.0.0.1:6379
2025-11-25 10:26:35 [redisson-netty-1-3] INFO  o.r.connection.ConnectionsHolder - 8 connections initialized for 127.0.0.1/127.0.0.1:6379
2025-11-25 10:26:38 [main] INFO  c.r.common.json.config.JacksonConfig - 初始化 jackson 配置
2025-11-25 10:26:41 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2025-11-25 10:26:42 [main] INFO  io.undertow - starting server: Undertow - 2.3.13.Final
2025-11-25 10:26:42 [main] INFO  org.xnio - XNIO version 3.8.8.Final
2025-11-25 10:26:42 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2025-11-25 10:26:42 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.8.Final
2025-11-25 10:26:42 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2025-11-25 10:26:42 [main] INFO  org.jboss.threads - JBoss Threads version 3.5.0.Final
2025-11-25 10:26:42 [main] INFO  io.undertow - stopping server: Undertow - 2.3.13.Final
2025-11-25 10:26:42 [main] INFO  c.r.c.core.config.ThreadPoolConfig - ====关闭后台任务任务线程池====
2025-11-25 10:26:42 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2025-11-25 10:26:42 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown initiated...
2025-11-25 10:26:43 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown completed.
2025-11-25 10:26:43 [main] INFO  c.b.d.d.d.DefaultDataSourceDestroyer - dynamic-datasource close the datasource named [master] success,
2025-11-25 10:26:43 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2025-11-25 10:26:43 [main] INFO  com.zaxxer.hikari.pool.HikariPool - master - Added connection com.mysql.cj.jdbc.ConnectionImpl@1e965426
2025-11-25 10:26:43 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2025-11-25 10:26:43 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2025-11-25 10:26:43 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [1] datasource,primary datasource named [master]
2025-11-25 10:26:46 [main] INFO  c.r.common.redis.config.RedisConfig - 初始化 redis 配置
2025-11-25 10:26:46 [main] INFO  org.redisson.Version - Redisson 3.29.0
2025-11-25 10:26:46 [redisson-netty-1-4] INFO  o.r.connection.ConnectionsHolder - 1 connections initialized for 127.0.0.1/127.0.0.1:6379
2025-11-25 10:26:46 [redisson-netty-1-3] INFO  o.r.connection.ConnectionsHolder - 8 connections initialized for 127.0.0.1/127.0.0.1:6379
2025-11-25 10:26:47 [main] INFO  c.r.common.json.config.JacksonConfig - 初始化 jackson 配置
